Date,Plant,Production_Line,Product,Planned_Units,Produced_Units,Defective_Units,Downtime_Minutes,Downtime_Reason,Shift,Overtime_Hours,Production_Cost
2026-03-22,Plant C,Line 4,Product C,716,626,15,38,Changeover,Morning,0.8,52643.09
2026-03-22,Plant A,Line 3,Product E,1132,1058,28,73,Machine Failure,Evening,3.4,85992.59
2026-03-22,Plant B,Line 1,Product C,727,623,20,57,Machine Failure,Morning,5.8,62818.69
2026-03-22,Plant B,Line 3,Product A,948,848,37,107,Changeover,Evening,4.3,69709.7
2026-03-22,Plant A,Line 3,Product A,1024,994,26,7,Material Shortage,Morning,0.1,72553.82
2026-03-23,Plant B,Line 3,Product E,1117,968,35,38,Power Failure,Morning,2.9,79677.27
2026-03-23,Plant A,Line 3,Product E,1001,958,27,52,Machine Failure,Evening,4.7,78384.47
2026-03-23,Plant B,Line 4,Product D,1157,1037,43,49,Changeover,Evening,8.2,69513.46
2026-03-23,Plant D,Line 3,Product B,1236,1060,49,114,Planned Maintenance,Morning,3.4,81101.53
2026-03-23,Plant C,Line 4,Product E,919,829,20,27,Planned Maintenance,Evening,5.4,66736.3
2026-03-23,Plant A,Line 1,Product B,1069,979,36,30,Quality Issue,Evening,8.3,69674.42
2026-03-23,Plant B,Line 4,Product A,796,747,20,26,Planned Maintenance,Evening,2.8,59374.35
2026-03-23,Plant B,Line 4,Product B,1013,941,41,54,Planned Maintenance,Night,0.0,65821.19
2026-03-24,Plant B,Line 4,Product C,744,671,28,121,Material Shortage,Evening,7.3,68860.51
2026-03-24,Plant B,Line 2,Product E,1062,980,38,52,Material Shortage,Morning,3.0,81922.74
2026-03-24,Plant A,Line 3,Product E,1061,959,35,29,Machine Failure,Morning,7.4,79984.99
2026-03-24,Plant C,Line 3,Product B,1060,1024,29,58,Planned Maintenance,Night,0.7,65222.64
2026-03-24,Plant C,Line 1,Product E,967,940,23,13,Machine Failure,Morning,2.6,70738.49
2026-03-24,Plant A,Line 3,Product A,1014,875,29,80,Machine Failure,Morning,6.0,70190.87
2026-03-24,Plant B,Line 1,Product C,765,675,28,100,Machine Failure,Night,6.4,68765.57
2026-03-25,Plant C,Line 2,Product E,957,874,33,49,Machine Failure,Evening,4.9,68857.64
2026-03-25,Plant A,Line 2,Product E,948,891,20,50,Planned Maintenance,Morning,1.8,69397.02
2026-03-25,Plant A,Line 4,Product B,1090,1011,26,76,Changeover,Morning,2.0,66621.48
2026-03-25,Plant D,Line 1,Product E,974,877,38,86,Quality Issue,Morning,5.2,78995.69
2026-03-25,Plant A,Line 2,Product A,815,772,23,76,Machine Failure,Night,0.0,58348.23
2026-03-25,Plant B,Line 1,Product B,1127,1001,45,23,Material Shortage,Evening,3.1,75831.9
2026-03-25,Plant C,Line 1,Product A,847,838,14,16,Material Shortage,Night,3.5,63898.04
2026-03-25,Plant A,Line 1,Product A,918,841,30,45,Material Shortage,Evening,6.6,65506.59
2026-03-25,Plant C,Line 3,Product D,1257,1191,45,51,Power Failure,Morning,4.9,73535.07
2026-03-26,Plant A,Line 1,Product A,781,792,23,45,Planned Maintenance,Night,0.3,57180.03
2026-03-26,Plant A,Line 1,Product E,993,955,49,50,Power Failure,Morning,4.3,77637.65
2026-03-26,Plant A,Line 2,Product B,1097,1047,45,63,Quality Issue,Night,4.1,73608.75
2026-03-26,Plant C,Line 2,Product C,656,568,14,85,Changeover,Evening,6.7,57096.63
2026-03-26,Plant B,Line 1,Product E,1025,890,44,85,Material Shortage,Evening,3.7,77148.77
2026-03-26,Plant B,Line 4,Product C,702,629,18,30,Changeover,Night,6.3,66291.04
2026-03-26,Plant B,Line 4,Product C,676,576,29,129,Changeover,Night,0.6,59057.02
2026-03-26,Plant B,Line 2,Product B,942,832,45,112,Planned Maintenance,Night,2.1,59607.72
2026-03-26,Plant A,Line 4,Product D,1202,1153,42,32,Quality Issue,Evening,1.2,72141.39
2026-03-26,Plant B,Line 3,Product D,1250,1108,67,96,Planned Maintenance,Evening,3.1,72742.14
2026-03-26,Plant C,Line 4,Product A,857,838,21,8,Material Shortage,Morning,1.6,59378.22
2026-03-26,Plant A,Line 2,Product C,748,643,23,99,Machine Failure,Evening,4.6,62471.82
2026-03-26,Plant C,Line 3,Product B,1225,1194,32,37,Machine Failure,Evening,2.5,76808.94
2026-03-26,Plant C,Line 3,Product C,784,750,22,40,Machine Failure,Night,3.3,65979.7
2026-03-27,Plant D,Line 4,Product B,968,815,29,41,Material Shortage,Night,5.4,61940.59
2026-03-27,Plant B,Line 3,Product B,1255,1131,56,75,Material Shortage,Morning,3.7,80160.13
2026-03-27,Plant A,Line 4,Product B,1027,950,21,16,Changeover,Evening,2.3,64337.55
2026-03-27,Plant C,Line 4,Product D,1187,1155,29,37,Machine Failure,Evening,3.4,68491.49
2026-03-27,Plant C,Line 1,Product D,1230,1183,47,22,Machine Failure,Night,1.1,64151.28
2026-03-27,Plant C,Line 1,Product B,1111,1123,41,26,Planned Maintenance,Evening,5.0,75846.66
2026-03-27,Plant D,Line 4,Product A,868,675,30,163,Quality Issue,Evening,3.1,58439.46
2026-03-27,Plant A,Line 4,Product D,1133,1108,48,23,Changeover,Evening,5.4,68198.4
2026-03-27,Plant C,Line 4,Product A,865,838,24,25,Machine Failure,Morning,0.0,60497.44
2026-03-28,Plant C,Line 3,Product A,894,849,18,56,Machine Failure,Morning,2.7,62501.27
2026-03-28,Plant C,Line 1,Product C,778,817,15,21,Quality Issue,Evening,1.5,71685.53
2026-03-28,Plant C,Line 3,Product B,1050,1015,30,13,Power Failure,Evening,2.8,65021.36
2026-03-28,Plant C,Line 2,Product A,834,785,18,49,Machine Failure,Night,3.8,58965.18
2026-03-28,Plant D,Line 1,Product E,1140,960,49,47,Planned Maintenance,Evening,5.1,85356.86
2026-03-28,Plant D,Line 2,Product A,843,729,38,89,Material Shortage,Evening,4.1,62488.75
2026-03-28,Plant A,Line 1,Product C,751,734,19,63,Changeover,Evening,4.2,70688.55
2026-03-28,Plant C,Line 4,Product C,613,575,11,61,Planned Maintenance,Morning,0.0,46559.08
2026-03-28,Plant B,Line 1,Product B,1011,881,48,47,Changeover,Evening,4.1,66448.04
2026-03-28,Plant A,Line 4,Product A,795,744,26,74,Machine Failure,Evening,3.3,57272.12
2026-03-29,Plant A,Line 4,Product C,805,785,16,67,Machine Failure,Morning,0.2,72219.52
2026-03-29,Plant C,Line 3,Product A,1027,967,24,91,Machine Failure,Morning,4.3,72376.78
2026-03-29,Plant D,Line 1,Product A,874,786,31,28,Planned Maintenance,Evening,3.5,66134.75
2026-03-29,Plant C,Line 3,Product B,1071,1048,37,36,Changeover,Morning,1.3,67111.93
2026-03-29,Plant C,Line 4,Product A,774,810,13,22,Machine Failure,Evening,3.4,57570.62
2026-03-29,Plant C,Line 4,Product D,1040,1004,33,46,Changeover,Evening,5.0,58490.35
2026-03-29,Plant C,Line 2,Product E,900,811,20,59,Changeover,Evening,1.5,61065.14
2026-03-29,Plant C,Line 2,Product D,1207,1185,33,30,Planned Maintenance,Evening,3.3,69721.32
2026-03-29,Plant D,Line 4,Product E,959,815,29,40,Machine Failure,Morning,6.0,73578.37
2026-03-29,Plant B,Line 2,Product A,855,723,28,80,Material Shortage,Evening,5.3,57910.26
2026-03-29,Plant A,Line 4,Product C,705,693,16,61,Machine Failure,Evening,1.4,64479.04
2026-03-30,Plant A,Line 1,Product E,989,926,26,14,Material Shortage,Night,3.6,75040.78
2026-03-30,Plant D,Line 1,Product C,739,525,24,176,Planned Maintenance,Morning,1.5,57520.99
2026-03-30,Plant C,Line 2,Product C,720,761,11,14,Machine Failure,Evening,2.7,67177.59
2026-03-30,Plant A,Line 4,Product A,805,730,27,57,Material Shortage,Night,2.3,57746.24
2026-03-30,Plant A,Line 2,Product A,857,768,31,84,Quality Issue,Evening,6.7,62754.14
2026-03-30,Plant B,Line 3,Product B,1027,902,33,24,Power Failure,Evening,6.6,69160.98
2026-03-30,Plant D,Line 4,Product C,646,560,29,133,Material Shortage,Night,7.6,63362.11
2026-03-30,Plant C,Line 1,Product E,853,798,21,19,Material Shortage,Evening,0.6,60023.51
2026-03-31,Plant A,Line 3,Product E,1103,1045,31,28,Machine Failure,Morning,4.4,84297.5
2026-03-31,Plant D,Line 4,Product B,881,698,29,41,Quality Issue,Morning,7.4,56927.41
2026-03-31,Plant A,Line 2,Product B,1028,931,38,112,Power Failure,Morning,7.4,68952.75
2026-03-31,Plant C,Line 3,Product E,1024,980,28,60,Material Shortage,Morning,2.1,74912.3
2026-03-31,Plant C,Line 3,Product E,1195,1113,30,54,Planned Maintenance,Morning,2.4,84719.34
2026-03-31,Plant B,Line 4,Product B,980,877,30,37,Quality Issue,Night,2.4,63902.26
2026-03-31,Plant A,Line 1,Product D,1148,1092,42,82,Planned Maintenance,Morning,0.0,66487.84
2026-03-31,Plant A,Line 2,Product C,817,785,25,68,Material Shortage,Morning,2.9,75558.76
2026-03-31,Plant B,Line 4,Product C,704,625,8,29,Machine Failure,Morning,7.4,65855.16
2026-03-31,Plant C,Line 2,Product D,1115,1071,38,62,Machine Failure,Night,0.0,62303.93
2026-03-31,Plant A,Line 3,Product A,933,872,26,28,Planned Maintenance,Night,5.6,67750.07
2026-03-31,Plant D,Line 4,Product B,908,710,34,74,Material Shortage,Night,3.9,57642.78
2026-03-31,Plant A,Line 4,Product C,628,559,10,72,Machine Failure,Morning,4.5,55390.95
2026-04-01,Plant A,Line 2,Product A,836,787,20,15,Machine Failure,Evening,3.8,57760.54
2026-04-01,Plant B,Line 4,Product A,691,648,26,90,Planned Maintenance,Evening,4.3,52832.69
2026-04-01,Plant B,Line 3,Product D,1348,1208,54,12,Material Shortage,Evening,2.8,75055.62
2026-04-01,Plant A,Line 1,Product D,1215,1154,41,13,Changeover,Morning,4.5,68992.96
2026-04-01,Plant A,Line 1,Product E,1014,917,33,47,Planned Maintenance,Evening,1.6,71118.04
2026-04-01,Plant D,Line 2,Product D,1297,1129,61,60,Planned Maintenance,Evening,2.3,76764.59
2026-04-01,Plant B,Line 1,Product D,1278,1069,71,168,Planned Maintenance,Morning,3.8,71749.99
2026-04-01,Plant B,Line 4,Product C,725,632,11,29,Power Failure,Night,5.7,65321.25
2026-04-01,Plant C,Line 2,Product E,1041,1057,23,68,Changeover,Evening,1.0,78138.44
2026-04-02,Plant C,Line 3,Product A,878,848,13,44,Machine Failure,Evening,5.3,62404.46
2026-04-02,Plant B,Line 1,Product A,945,865,29,20,Material Shortage,Morning,8.2,75834.66
2026-04-02,Plant C,Line 2,Product A,859,839,19,49,Changeover,Night,0.9,59614.41
2026-04-02,Plant A,Line 3,Product C,749,690,18,64,Changeover,Night,2.9,63937.1
2026-04-02,Plant D,Line 1,Product D,1274,1050,63,142,Changeover,Night,2.5,69630.88
2026-04-02,Plant C,Line 4,Product E,977,916,30,71,Power Failure,Morning,4.4,71854.67
2026-04-02,Plant D,Line 1,Product B,980,839,39,85,Material Shortage,Night,5.4,63772.51
2026-04-02,Plant A,Line 4,Product C,669,572,18,107,Changeover,Night,7.5,58457.87
2026-04-02,Plant C,Line 1,Product C,708,676,10,46,Material Shortage,Night,3.9,64543.22
2026-04-03,Plant C,Line 2,Product C,586,537,18,133,Power Failure,Night,4.2,54095.95
2026-04-03,Plant C,Line 3,Product E,1089,993,23,34,Material Shortage,Evening,5.1,76450.26
2026-04-03,Plant C,Line 4,Product E,835,800,28,32,Planned Maintenance,Evening,3.5,61311.69
2026-04-03,Plant D,Line 4,Product D,1176,1024,55,65,Machine Failure,Evening,3.8,69606.5
2026-04-03,Plant D,Line 3,Product C,715,571,20,35,Machine Failure,Morning,2.5,59148.51
2026-04-03,Plant A,Line 4,Product A,785,724,12,46,Planned Maintenance,Night,1.4,55263.19
2026-04-04,Plant D,Line 1,Product B,966,790,47,142,Material Shortage,Night,7.8,65063.0
2026-04-04,Plant A,Line 1,Product E,993,935,29,26,Machine Failure,Night,0.0,74093.99
2026-04-04,Plant A,Line 2,Product C,604,544,18,76,Machine Failure,Evening,2.5,51125.48
2026-04-04,Plant A,Line 4,Product B,931,884,24,26,Machine Failure,Night,2.8,61326.98
2026-04-04,Plant D,Line 2,Product D,1094,968,46,15,Material Shortage,Evening,7.4,69684.27
2026-04-04,Plant B,Line 4,Product B,989,839,33,90,Material Shortage,Evening,5.2,63647.21
2026-04-04,Plant D,Line 3,Product E,1121,975,44,52,Machine Failure,Night,6.4,86801.65
2026-04-04,Plant D,Line 2,Product E,926,810,34,66,Quality Issue,Evening,7.3,75933.05
2026-04-04,Plant B,Line 4,Product E,930,807,40,54,Machine Failure,Evening,5.9,70762.74
2026-04-04,Plant A,Line 4,Product A,859,804,21,32,Machine Failure,Evening,1.0,57650.59
2026-04-04,Plant A,Line 2,Product E,952,882,26,66,Planned Maintenance,Morning,3.1,71985.91
2026-04-05,Plant A,Line 1,Product B,1133,1029,42,72,Material Shortage,Night,2.7,73726.19
2026-04-05,Plant D,Line 3,Product D,1256,1060,63,130,Planned Maintenance,Morning,6.8,75803.32
2026-04-05,Plant A,Line 1,Product C,772,718,18,27,Changeover,Night,4.0,66767.95
2026-04-05,Plant D,Line 3,Product A,993,842,30,39,Machine Failure,Evening,3.9,69715.52
2026-04-05,Plant C,Line 3,Product C,760,661,9,60,Machine Failure,Morning,4.6,59840.97
2026-04-05,Plant B,Line 2,Product D,1305,1144,42,37,Material Shortage,Morning,3.6,76895.44
2026-04-05,Plant B,Line 1,Product A,925,855,34,36,Machine Failure,Evening,0.6,68204.0
2026-04-05,Plant D,Line 4,Product D,1045,844,48,140,Power Failure,Morning,2.2,58608.28
2026-04-05,Plant B,Line 4,Product B,1093,972,38,65,Material Shortage,Morning,3.8,73584.11
2026-04-06,Plant A,Line 2,Product A,836,824,22,71,Material Shortage,Evening,5.6,64173.46
2026-04-06,Plant A,Line 1,Product A,879,844,23,29,Power Failure,Evening,4.4,66039.22
2026-04-06,Plant A,Line 3,Product C,774,693,14,80,Power Failure,Morning,5.4,66375.5
2026-04-06,Plant B,Line 2,Product C,662,573,18,46,Material Shortage,Night,6.1,59336.21
2026-04-06,Plant B,Line 3,Product A,874,758,31,71,Changeover,Night,5.5,65530.23
2026-04-06,Plant D,Line 2,Product A,865,756,25,22,Planned Maintenance,Evening,6.3,66876.74
2026-04-07,Plant D,Line 4,Product E,961,790,40,79,Machine Failure,Evening,6.2,73675.65
2026-04-07,Plant A,Line 2,Product E,838,780,24,10,Quality Issue,Evening,2.4,61430.76
2026-04-07,Plant A,Line 2,Product E,930,868,23,61,Planned Maintenance,Night,0.6,68342.26
2026-04-07,Plant C,Line 2,Product E,1006,985,33,21,Material Shortage,Morning,1.3,73409.81
2026-04-07,Plant D,Line 1,Product E,997,866,54,80,Material Shortage,Night,0.9,74670.98
2026-04-07,Plant C,Line 4,Product B,967,892,25,67,Machine Failure,Evening,3.9,60395.18
2026-04-07,Plant B,Line 4,Product E,860,798,23,15,Planned Maintenance,Morning,1.1,65803.19
2026-04-07,Plant D,Line 3,Product E,1119,922,51,130,Changeover,Evening,2.0,80572.47
2026-04-08,Plant C,Line 4,Product A,833,838,14,56,Changeover,Morning,3.0,62719.62
2026-04-08,Plant C,Line 2,Product B,1031,963,27,57,Changeover,Evening,3.1,64563.45
2026-04-08,Plant C,Line 2,Product A,832,756,23,79,Planned Maintenance,Evening,6.6,58001.34
2026-04-08,Plant B,Line 2,Product E,951,870,41,125,Planned Maintenance,Evening,3.4,77327.97
2026-04-08,Plant A,Line 1,Product D,1311,1226,62,73,Changeover,Morning,2.2,73300.52
2026-04-08,Plant A,Line 4,Product A,881,851,29,80,Machine Failure,Morning,2.5,64056.16
2026-04-08,Plant A,Line 2,Product B,1036,996,36,32,Planned Maintenance,Morning,3.5,67211.0
2026-04-08,Plant D,Line 2,Product D,1128,959,48,30,Changeover,Evening,5.6,65916.5
2026-04-09,Plant D,Line 3,Product D,1275,1073,67,79,Planned Maintenance,Evening,4.6,73433.53
2026-04-09,Plant C,Line 2,Product C,635,617,11,18,Planned Maintenance,Evening,4.0,55024.58
2026-04-09,Plant B,Line 4,Product B,1006,887,37,72,Quality Issue,Night,1.5,61531.69
2026-04-09,Plant A,Line 1,Product B,1011,960,37,27,Machine Failure,Evening,3.6,67583.88
2026-04-09,Plant D,Line 3,Product D,1304,1080,68,130,Machine Failure,Evening,7.8,76218.21
2026-04-10,Plant B,Line 1,Product C,766,648,30,112,Quality Issue,Morning,8.1,68331.97
2026-04-10,Plant C,Line 1,Product C,728,688,15,32,Material Shortage,Morning,6.3,64290.3
2026-04-10,Plant D,Line 2,Product C,772,603,24,149,Planned Maintenance,Morning,2.7,64646.17
2026-04-10,Plant A,Line 2,Product D,1201,1160,46,48,Machine Failure,Evening,1.8,69262.47
2026-04-10,Plant B,Line 1,Product E,987,874,38,28,Planned Maintenance,Morning,4.2,74491.75
2026-04-10,Plant D,Line 4,Product C,669,544,19,45,Material Shortage,Morning,7.9,60428.1
2026-04-10,Plant D,Line 3,Product E,1070,894,46,69,Machine Failure,Night,8.2,83814.26
2026-04-10,Plant A,Line 2,Product C,566,546,17,44,Changeover,Morning,1.2,49939.51
2026-04-11,Plant C,Line 2,Product B,1074,1061,27,37,Power Failure,Evening,5.3,71183.67
2026-04-11,Plant C,Line 2,Product A,876,884,25,21,Planned Maintenance,Evening,1.4,61744.07
2026-04-11,Plant D,Line 2,Product C,739,601,27,71,Machine Failure,Evening,3.7,63862.52
2026-04-11,Plant C,Line 4,Product E,906,892,34,24,Planned Maintenance,Morning,0.0,64734.72
2026-04-11,Plant A,Line 2,Product E,1111,1012,35,40,Planned Maintenance,Night,2.6,77609.91
2026-04-11,Plant B,Line 2,Product E,909,827,40,59,Quality Issue,Morning,3.7,70950.21
2026-04-11,Plant D,Line 3,Product B,1188,1059,43,40,Planned Maintenance,Morning,3.3,77730.67
2026-04-12,Plant D,Line 1,Product B,1126,952,43,116,Material Shortage,Evening,2.7,75337.0
2026-04-12,Plant A,Line 3,Product E,1099,1053,40,31,Planned Maintenance,Morning,1.8,81802.57
2026-04-12,Plant D,Line 1,Product B,1103,930,50,100,Machine Failure,Evening,2.5,68697.17
2026-04-12,Plant A,Line 3,Product C,783,750,20,11,Quality Issue,Evening,4.2,69450.37
2026-04-12,Plant B,Line 2,Product E,939,776,34,153,Material Shortage,Morning,3.1,69016.86
2026-04-12,Plant B,Line 4,Product E,869,722,42,129,Quality Issue,Morning,3.8,63001.73
2026-04-12,Plant A,Line 2,Product B,1054,1016,41,37,Power Failure,Morning,3.0,70006.73
2026-04-12,Plant A,Line 3,Product A,968,887,26,66,Material Shortage,Morning,8.5,74034.08
2026-04-12,Plant C,Line 2,Product A,754,761,16,37,Planned Maintenance,Morning,4.5,56261.51
2026-04-12,Plant A,Line 2,Product D,1078,1040,42,16,Changeover,Night,5.2,62708.53
2026-04-12,Plant B,Line 4,Product D,1076,994,47,27,Planned Maintenance,Evening,0.6,60028.53
2026-04-12,Plant A,Line 2,Product B,952,823,31,145,Machine Failure,Morning,1.3,56439.39
2026-04-13,Plant C,Line 3,Product A,1015,997,19,20,Machine Failure,Evening,1.1,70202.81
2026-04-13,Plant C,Line 3,Product D,1393,1351,44,26,Machine Failure,Morning,0.0,76147.53
2026-04-13,Plant A,Line 4,Product C,705,687,16,51,Planned Maintenance,Morning,1.8,63469.28
2026-04-13,Plant B,Line 3,Product C,796,721,23,115,Planned Maintenance,Morning,3.7,73384.68
2026-04-13,Plant B,Line 3,Product B,1035,855,52,184,Material Shortage,Morning,2.7,67336.33
2026-04-13,Plant C,Line 3,Product A,1014,971,25,20,Planned Maintenance,Evening,1.7,68799.93
2026-04-14,Plant D,Line 1,Product E,962,877,28,43,Changeover,Night,4.8,79072.62
2026-04-14,Plant C,Line 1,Product D,1291,1158,40,75,Machine Failure,Evening,6.5,71989.78
2026-04-14,Plant C,Line 4,Product A,813,763,14,11,Machine Failure,Morning,3.8,55882.6
2026-04-14,Plant A,Line 1,Product E,1045,996,24,23,Material Shortage,Night,4.1,78007.11
2026-04-14,Plant D,Line 1,Product B,1079,943,42,52,Material Shortage,Evening,6.9,73880.41
2026-04-14,Plant B,Line 2,Product D,1223,957,64,240,Power Failure,Evening,3.3,67325.64
2026-04-15,Plant B,Line 2,Product E,973,876,47,124,Material Shortage,Evening,6.1,76703.16
2026-04-15,Plant D,Line 4,Product E,875,741,32,107,Power Failure,Morning,3.1,66239.08
2026-04-15,Plant C,Line 4,Product E,813,827,23,15,Planned Maintenance,Evening,4.7,65288.35
2026-04-15,Plant D,Line 4,Product E,849,758,27,31,Material Shortage,Night,5.7,69009.61
2026-04-16,Plant B,Line 3,Product A,967,878,40,52,Machine Failure,Morning,3.0,71286.41
2026-04-16,Plant D,Line 1,Product A,889,726,33,88,Machine Failure,Morning,5.7,64326.45
2026-04-16,Plant B,Line 1,Product E,962,827,45,126,Power Failure,Evening,5.8,73624.67
2026-04-16,Plant B,Line 3,Product E,1001,938,29,37,Material Shortage,Evening,1.9,78653.32
2026-04-16,Plant B,Line 4,Product B,1033,920,32,29,Changeover,Night,2.2,64850.98
2026-04-16,Plant D,Line 3,Product A,1073,904,36,86,Quality Issue,Evening,5.1,77381.12
2026-04-16,Plant D,Line 3,Product C,866,721,20,74,Planned Maintenance,Morning,2.7,75086.84
2026-04-16,Plant D,Line 2,Product C,637,496,27,131,Material Shortage,Morning,6.7,55843.54
2026-04-16,Plant A,Line 2,Product C,750,667,14,44,Machine Failure,Night,7.0,64675.77
2026-04-16,Plant B,Line 2,Product D,1140,1005,49,75,Machine Failure,Night,1.4,66824.34
2026-04-16,Plant C,Line 1,Product D,1211,1138,48,57,Planned Maintenance,Night,1.1,64749.71
2026-04-16,Plant B,Line 4,Product B,941,807,37,89,Planned Maintenance,Night,7.1,65402.75
2026-04-16,Plant D,Line 4,Product B,1043,906,39,86,Quality Issue,Evening,1.2,65777.57
2026-04-16,Plant D,Line 4,Product B,1040,914,32,39,Material Shortage,Evening,2.1,66409.32
2026-04-16,Plant C,Line 3,Product D,1275,1270,27,28,Machine Failure,Evening,5.4,75719.66
2026-04-16,Plant D,Line 1,Product A,816,658,28,91,Planned Maintenance,Night,5.5,59924.08
2026-04-17,Plant A,Line 1,Product B,1038,1017,34,47,Machine Failure,Evening,2.4,69333.74
2026-04-17,Plant C,Line 1,Product D,1337,1280,46,77,Machine Failure,Morning,2.1,72854.62
2026-04-17,Plant A,Line 4,Product A,799,811,25,40,Quality Issue,Morning,3.6,63027.62
2026-04-17,Plant B,Line 3,Product C,709,662,24,59,Power Failure,Morning,4.7,66218.22
2026-04-17,Plant B,Line 2,Product D,1093,989,57,83,Material Shortage,Evening,3.0,66364.54
